CapsuleWeight,DateEntered,DatePacked,EnteredBy,FilledCapsuleWeight,fk_SampleID,fk_TrayName,Notes,PackedBy,pk_PackedID,ref_sampleID,ref_TrayName,SampleWeight,TrayColumn,TrayRow
,2012-10-17,2010-11-09,AO,,153,1,NA,AO,231,CEPARG092_A,1,0.9,8,H
,2012-10-17,2010-11-09,AO,,154,1,NA,AO,232,CEPARG093_A,1,1.1,9,H
,2012-10-17,2010-11-09,AO,,155,1,NA,AO,233,CEPARG094_A,1,1,10,H
,2012-10-17,2010-11-09,AO,,156,1,NA,AO,234,CEPARG095_A,1,1.1,11,H
,2012-10-17,2010-11-09,AO,,157,1,NA,AO,235,CEPARG096_A,1,0.9,12,H
,2012-10-17,2012-07-26,AS,,158,24,NA; original date packed: 01/18/2011 in Tray 6 A1,AS,236,CEPARG097_A,V6,0.9,6,C
,2012-10-17,2011-01-18,AS,,159,6,NA,AS,237,CEPARG098_A,6,1.2,2,A
,2012-10-17,2011-01-18,AS,,160,6,NA,AS,238,CEPARG099_A,6,1.2,3,A
,2012-10-17,2011-01-18,AS,,161,6,NA,AS,239,CEPARG100_A,6,1.1,4,A
,2012-10-17,2011-01-18,AS,,163,6,NA,AS,241,CEPARG102_A,6,0.9,6,A
,2012-10-17,2011-01-18,AS,,79,6,NA,AS,242,CEPARG103_A,6,1,7,A
,2012-10-17,2011-01-18,AS,,80,6,NA,AS,243,CEPARG104_A,6,0.9,8,A
,2012-10-17,2011-01-18,AS,,81,6,NA,AS,244,CEPARG105_A,6,1,9,A
,2012-10-17,2011-01-18,AS,,82,6,NA,AS,245,CEPARG106_A,6,1,10,A
,2012-10-17,2011-01-18,AS,,83,6,NA,AS,246,CEPARG107_A,6,1.1,11,A
,2012-10-17,2011-01-18,AS,,84,6,NA,AS,247,CEPARG108_A,6,1.2,12,A
,2012-10-17,2012-07-26,AS,,85,24,NA; original date packed: 01/18/2011 in Tray 6 B1,AS,248,CEPARG109_A,V6,0.8,7,C
,2012-10-17,2011-01-18,AS,,86,6,NA,AS,249,CEPARG110_A,6,0.8,2,B
,2012-10-17,2011-01-18,AS,,87,6,NA,AS,250,CEPARG111_A,6,1,3,B
,2012-10-17,2011-01-21,AS,,88,6,NA,AS,251,CEPARG112_A,6,0.9,4,B
,2012-10-17,2011-01-21,AS,,89,6,NA,AS,252,CEPARG113_A,6,1,5,B
,2012-10-17,2011-01-21,AS,,90,6,NA,AS,253,CEPARG114_A,6,0.9,6,B
,2012-10-17,2011-01-21,AS,,91,6,NA,AS,254,CEPARG115_A,6,1.1,7,B
,2012-10-17,2011-01-21,AS,,92,6,NA,AS,255,CEPARG116_A,6,0.9,8,B
,2012-10-17,2011-01-21,AS,,93,6,NA,AS,256,CEPARG117_A,6,1,9,B
,2012-10-17,2011-01-21,AS,,94,6,NA,AS,257,CEPARG118_A,6,1.1,10,B
,2012-10-17,2011-01-21,AS,,95,6,NA,AS,258,CEPARG119_A,6,0.9,11,B
,2012-10-17,2011-01-21,AS,,96,14,Taken from other trays; original date packed: 01/21/2011 in Tray 6 B12,AS,259,CEPARG120_A,RTKI_001,1,11,C
,2012-10-17,2011-03-04,AO,,774,14,NA,AO,260,CEPARG120_NA,RTKI_001,0.9,12,A
,2012-10-17,2011-03-11,AO,,1,14,double blind; original date packed: 03/11/2011 in Tray 7,AS,261,CEPARG121_A,RTKI_001,1,9,F
,2012-10-17,2011-03-04,AO,,775,14,NA,AO,263,CEPARG121_NA,RTKI_001,1,1,B
,2012-10-17,2011-01-21,AS,,2,6,NA,AS,264,CEPARG122_A,6,0.8,2,C
,2012-10-17,2011-01-21,AS,,3,6,NA,AS,265,CEPARG123_A,6,1,3,C
,2012-10-17,2011-01-21,AS,,4,6,NA,AS,266,CEPARG124_A,6,1.1,4,C
,2012-10-17,2011-01-21,AS,,5,6,NA,AS,267,CEPARG125_A,6,1,5,C
,2012-10-17,2011-01-21,AS,,6,6,NA,AS,268,CEPARG126_A,6,1.1,6,C
,2012-10-17,2011-01-21,AS,,7,6,NA,AS,269,CEPARG127_A,6,1,7,C
,2012-10-17,2011-01-21,AS,,8,6,NA,AS,270,CEPARG128_A,6,1.2,8,C
,2012-10-17,2011-01-21,AS,,9,6,Tin capsule fell on floor - may have been contaminated,AS,271,CEPARG129_A,6,1,9,C
,2012-10-17,2011-01-21,AS,,10,6,NA,AS,272,CEPARG130_A,6,1.2,10,C
,2012-10-17,2011-01-21,AS,,11,6,NA,AS,273,CEPARG131_A,6,1.2,11,C
,2012-10-17,2011-01-21,AS,,12,6,NA,AS,274,CEPARG132_A,6,1,12,C
,2012-10-17,2012-07-26,AS,,13,24,NA; original date packed: 01/21/2011 in Tray 6 D1,AS,275,CEPARG133_A,V6,1.1,8,C
,2012-10-17,2011-01-21,AS,,14,6,NA,AS,276,CEPARG134_A,6,1,2,D
,2012-10-17,2011-01-21,AS,,15,6,NA,AS,277,CEPARG135_A,6,0.9,3,D
,2012-10-17,2011-01-21,AS,,16,6,NA,AS,278,CEPARG136_A,6,1.1,4,D
,2012-10-17,2011-01-21,AS,,17,6,NA,AS,279,CEPARG137_A,6,0.9,5,D
,2012-10-17,2011-01-21,AS,,18,6,NA,AS,280,CEPARG138_A,6,1.1,6,D
,2012-10-17,2011-01-21,AS,,19,6,NA,AS,281,CEPARG139_A,6,1.2,7,D
,2012-10-17,2011-02-02,AS,,20,6,NA,AS,282,CEPARG140_A,6,0.9,8,D
,2012-10-17,2011-02-02,AS,,21,6,NA,AS,283,CEPARG141_A,6,0.8,9,D
,2012-10-17,2011-02-02,AS,,22,6,NA,AS,284,CEPARG142_A,6,0.9,10,D
,2012-10-17,2011-02-02,AS,,23,6,NA,AS,285,CEPARG143_A,6,1.2,11,D
,2012-10-17,2011-02-02,AS,,24,6,NA,AS,286,CEPARG144_A,6,1,12,D
,2012-10-17,2012-07-26,AS,,25,24,NA; original date packed: 02/02/2011 in Tray 6 E1,AS,287,CEPARG145_A,V6,1.1,9,C
,2012-10-17,2011-03-11,AO,,26,14,double blind; original date packed: 03/11/2011 in Tray 7 F2,AS,288,CEPARG146_A,RTKI_001,1.2,10,F
,2012-10-17,2011-03-04,AO,,776,14,NA,AS,290,CEPARG146_NA,RTKI_001,1,2,B
,2012-10-17,2011-02-02,AS,,27,6,NA,AS,291,CEPARG147_A,6,1,3,E
,2012-10-17,2011-02-02,AS,,28,6,NA,AS,292,CEPARG148_A,6,1.1,4,E
,2012-10-17,2011-02-02,AS,,29,6,NA,AS,293,CEPARG149_A,6,0.8,5,E
,2012-10-17,2011-02-02,AS,,30,6,NA,AS,294,CEPARG150_A,6,0.9,6,E
,2012-10-17,2011-02-02,AS,,31,6,NA,AS,295,CEPARG151_A,6,1,7,E
,2012-10-17,2011-02-03,AS,,32,6,NA,AO,296,CEPARG152_A,6,0.9,8,E
,2012-10-17,2011-02-03,AS,,33,6,NA,AO,297,CEPARG153_A,6,1.1,9,E
,2012-10-17,2011-02-03,AS,,34,6,NA,AO,298,CEPARG154_A,6,1.1,10,E
,2012-10-17,2011-02-03,AS,,35,6,NA,AO,299,CEPARG155_A,6,1.1,11,E
,2012-10-17,2011-11-17,,,37,17,NA; original date packed: 02/03/2011 in Tray 6 F1,AO,301,CEPARG157_A,RT_KI_DAVIS_01,1,4,B
,2012-10-17,2011-02-03,AS,,38,6,NA,AO,302,CEPARG158_A,6,1,2,F
,2012-10-17,2011-02-03,AS,,39,14,Taken from other trays; original date packed: 02/03/2011 in Tray 6 F3,AO,303,CEPARG159_A,RTKI_001,0.9,2,D
,2012-10-17,2011-03-04,AO,,777,14,NA,AS,304,CEPARG159_NA,RTKI_001,1.2,3,B
,2012-10-17,2011-11-17,AS,,40,17,NA; original date packed: 02/03/2011 in Tray 6 F4,AO,305,CEPARG160_A,RT_KI_DAVIS_01,1,5,B
,2012-10-17,2011-11-17,AS,,41,17,NA; original date packed: 02/03/2011 in Tray 6 F5,AO,306,CEPARG161_A,RT_KI_DAVIS_01,1.1,6,B
,2012-10-17,2011-11-17,AS,,42,17,NA; original date packed: 02/03/2011 in Tray 6 F6,AO,307,CEPARG162_A,RT_KI_DAVIS_01,1.1,7,B
,2012-10-17,2011-11-17,,,43,17,NA; original date packed: 02/03/2011 in Tray 6 F7,AO,308,CEPARG163_A,RT_KI_DAVIS_01,1,8,B
,2012-10-17,2011-02-03,AS,,421,6,NA,AO,309,CEPARG164_A,6,1,8,F
,2012-10-17,2011-02-02,AS,,422,6,NA,AS,310,CEPARG165_A,6,1,9,F
,2012-10-17,2011-02-02,AS,,423,6,NA,AS,311,CEPARG166_A,6,0.8,10,F
,2012-10-17,2011-02-02,AS,,424,6,NA,AS,312,CEPARG167_A,6,1.2,11,F
,2012-10-17,2011-02-02,AS,,425,6,NA,AS,313,CEPARG168_A,6,0.9,12,F
,2012-10-17,2011-02-15,AO,,362,5,NA,AS,314,CEPMIN001_A,5,0.8,12,G
,2012-10-17,2011-02-16,AO,,247,35,submitted to Uvic as adrianburrillSFUtray4,AO,315,CEPURO001_A,adrianburrillSFUtray4,1,2,A
,2012-10-17,2011-02-16,AO,,248,35,submitted to Uvic as adrianburrillSFUtray4,AO,316,CEPURO002_A,adrianburrillSFUtray4,1,3,A
,2012-10-17,2011-11-17,,,249,17,,,317,CEPURO005_A,RT_KI_DAVIS_01,0.9,1,C
,2012-10-17,2012-04-15,,,950,12,,AO,319,CEPURO005_NA,RT_KI_04,1,1,B
,2012-10-17,2011-11-17,,,250,17,,,320,CEPURO006_A,RT_KI_DAVIS_01,0.9,2,C
,2012-10-17,2012-04-15,,,951,12,,AO,322,CEPURO006_NA,RT_KI_04,1.1,2,B
,2012-10-17,2011-02-16,AO,,251,35,submitted to Uvic as adrianburrillSFUtray4,AO,323,CEPURO007_A,adrianburrillSFUtray4,1.1,4,A
,2012-10-17,2011-11-17,,,252,17,,,324,CEPURO008_A,RT_KI_DAVIS_01,1.1,3,C
,2012-10-17,2012-04-15,,,952,12,,AO,326,CEPURO008_NA,RT_KI_04,1,3,B
,2012-10-17,2011-11-17,,,253,17,,,327,CEPURO009_A,RT_KI_DAVIS_01,0.9,4,C
,2012-10-17,2011-02-16,AO,,254,35,submitted to Uvic as adrianburrillSFUtray4,AO,329,CEPURO010_A,adrianburrillSFUtray4,1.2,5,A
,2012-10-17,2011-02-16,AO,,255,35,submitted to Uvic as adrianburrillSFUtray4,AO,330,CEPURO011_A,adrianburrillSFUtray4,0.9,6,A
,2012-10-17,2011-02-16,AO,,256,35,submitted to Uvic as adrianburrillSFUtray4,AO,331,CEPURO012_A,adrianburrillSFUtray4,1,7,A
,2012-10-17,2011-02-16,AO,,257,35,submitted to Uvic as adrianburrillSFUtray4,AO,332,CEPURO013_A,adrianburrillSFUtray4,1,8,A
,2012-10-17,2011-02-16,AO,,258,35,submitted to Uvic as adrianburrillSFUtray4,AO,333,CEPURO014_A,adrianburrillSFUtray4,1,9,A
,2012-10-17,2011-02-16,AO,,259,35,submitted to Uvic as adrianburrillSFUtray4,AO,334,CEPURO015_A,adrianburrillSFUtray4,1,10,A
,2012-10-17,2011-02-16,AO,,260,35,submitted to Uvic as adrianburrillSFUtray4,AO,335,CEPURO016_A,adrianburrillSFUtray4,1.1,11,A
,2012-10-17,2011-02-16,AO,,261,35,submitted to Uvic as adrianburrillSFUtray4,AO,336,CEPURO017_A,adrianburrillSFUtray4,1.1,12,A
,2012-10-17,2011-02-16,AO,,262,35,submitted to Uvic as adrianburrillSFUtray4,AO,337,CEPURO018_A,adrianburrillSFUtray4,1.1,2,B
,2012-10-17,2011-02-16,AO,,263,35,submitted to Uvic as adrianburrillSFUtray4,AO,338,CEPURO019_A,adrianburrillSFUtray4,1,3,B
,2012-10-17,2011-02-16,AO,,264,35,submitted to Uvic as adrianburrillSFUtray4,AO,339,CEPURO020_A,adrianburrillSFUtray4,0.9,4,B
,2012-10-17,2011-02-16,AO,,265,35,submitted to Uvic as adrianburrillSFUtray4,AO,340,CEPURO021_A,adrianburrillSFUtray4,0.9,5,B
,2012-10-17,2011-02-16,AO,,266,35,submitted to Uvic as adrianburrillSFUtray4,AO,341,CEPURO022_A,adrianburrillSFUtray4,0.8,6,B
,2012-10-17,2011-02-16,AO,,267,35,submitted to Uvic as adrianburrillSFUtray4,AO,342,CEPURO023_A,adrianburrillSFUtray4,1.1,7,B
,2012-10-17,2011-02-16,AO,,268,35,submitted to Uvic as adrianburrillSFUtray4,AO,343,CEPURO024_A,adrianburrillSFUtray4,0.9,8,B
,2012-10-17,2011-02-16,AO,,269,35,submitted to Uvic as adrianburrillSFUtray4,AO,344,CEPURO025_A,adrianburrillSFUtray4,1,9,B
,2012-10-17,2011-11-17,,,270,17,,,345,CEPURO026_A,RT_KI_DAVIS_01,1,9,C
,2012-10-17,2011-02-16,AO,,271,35,submitted to Uvic as adrianburrillSFUtray4,AO,347,CEPURO027_A,adrianburrillSFUtray4,1.1,10,B
,2012-10-17,2011-02-16,AO,,272,35,submitted to Uvic as adrianburrillSFUtray4,AO,348,CEPURO028_A,adrianburrillSFUtray4,1.1,11,B
,2012-10-17,2011-02-16,AO,,273,35,submitted to Uvic as adrianburrillSFUtray4,AO,349,CEPURO029_A,adrianburrillSFUtray4,1,12,B
,2012-10-17,2011-02-16,AO,,274,35,submitted to Uvic as adrianburrillSFUtray4,AO,350,CEPURO030_A,adrianburrillSFUtray4,1.1,2,C
,2012-10-17,2011-02-16,AO,,275,35,submitted to Uvic as adrianburrillSFUtray4,AO,351,CEPURO031_A,adrianburrillSFUtray4,1.1,3,C
,2012-10-17,2011-02-16,AO,,276,35,submitted to Uvic as adrianburrillSFUtray4,AO,352,CEPURO032_A,adrianburrillSFUtray4,0.9,4,C
,2012-10-17,2011-02-16,AO,,277,35,submitted to Uvic as adrianburrillSFUtray4,AO,353,CEPURO033_A,adrianburrillSFUtray4,1,5,C
,2012-10-17,2011-02-16,AO,,278,35,submitted to Uvic as adrianburrillSFUtray4,AO,354,CEPURO034_A,adrianburrillSFUtray4,1.1,6,C
,2012-10-17,2011-02-16,AO,,279,35,submitted to Uvic as adrianburrillSFUtray4,AO,355,CEPURO035_A,adrianburrillSFUtray4,0.9,7,C
,2012-10-17,2011-02-16,AO,,280,35,submitted to Uvic as adrianburrillSFUtray4,AO,356,CEPURO036_A,adrianburrillSFUtray4,1,8,C
,2012-10-17,2011-11-17,,,375,17,,,357,CEPURO037_A,RT_KI_DAVIS_01,1,8,C
,2012-10-17,2012-04-15,,,953,12,,AO,359,CEPURO037_NA,RT_KI_04,1.1,4,B
,2012-10-17,2011-02-17,AO,,376,35,submitted to Uvic as adrianburrillSFUtray4,AO,360,CEPURO038_A,adrianburrillSFUtray4,1.1,9,C
,2012-10-17,2011-11-17,,,377,17,,,361,CEPURO039_A,RT_KI_DAVIS_01,1.1,7,C
,2012-10-17,2011-11-17,,,378,17,,,363,CEPURO040_A,RT_KI_DAVIS_01,1,6,C
,2012-10-17,2011-11-17,,,379,17,,,365,CEPURO041_A,RT_KI_DAVIS_01,1.1,10,C
,2012-10-17,2011-02-17,AO,,281,35,submitted to Uvic as adrianburrillSFUtray4,AO,367,CEPURO042_A,adrianburrillSFUtray4,1.1,10,C
,2012-10-17,2011-02-17,AO,,282,35,submitted to Uvic as adrianburrillSFUtray4,AO,368,CEPURO043_A,adrianburrillSFUtray4,1.1,11,C
,2012-10-17,2011-02-17,AO,,283,35,submitted to Uvic as adrianburrillSFUtray4,AO,369,CEPURO044_A,adrianburrillSFUtray4,1,12,C
,2012-10-17,2011-02-17,AO,,284,35,submitted to Uvic as adrianburrillSFUtray4,AO,370,CEPURO045_A,adrianburrillSFUtray4,0.9,2,D
,2012-10-17,2011-02-17,AO,,285,35,submitted to Uvic as adrianburrillSFUtray4,AO,371,CEPURO046_A,adrianburrillSFUtray4,1.1,3,D
,2012-10-17,2011-02-17,AO,,286,35,submitted to Uvic as adrianburrillSFUtray4,AO,372,CEPURO047_A,adrianburrillSFUtray4,1,4,D
,2012-10-17,2011-02-17,AO,,287,35,submitted to Uvic as adrianburrillSFUtray4,AO,373,CEPURO048_A,adrianburrillSFUtray4,1,5,D
,2012-10-17,2011-02-17,AO,,288,35,submitted to Uvic as adrianburrillSFUtray4,AO,374,CEPURO049_A,adrianburrillSFUtray4,0.9,6,D
,2012-10-17,2011-02-17,AO,,289,35,submitted to Uvic as adrianburrillSFUtray4,AO,375,CEPURO050_A,adrianburrillSFUtray4,0.9,7,D
,2012-10-17,2011-02-17,AO,,290,35,submitted to Uvic as adrianburrillSFUtray4,AO,376,CEPURO051_A,adrianburrillSFUtray4,1.1,8,D
,2012-10-17,2011-02-17,AO,,291,35,submitted to Uvic as adrianburrillSFUtray4,AO,377,CEPURO052_A,adrianburrillSFUtray4,1,9,D
,2012-10-17,2011-02-17,AO,,292,35,submitted to Uvic as adrianburrillSFUtray4,AO,378,CEPURO053_A,adrianburrillSFUtray4,1,10,D
,2012-10-17,2011-02-17,AO,,293,35,submitted to Uvic as adrianburrillSFUtray4,AO,379,CEPURO054_A,adrianburrillSFUtray4,1,11,D
,2012-10-17,2011-02-17,AO,,294,35,submitted to Uvic as adrianburrillSFUtray4,AO,380,CEPURO055_A,adrianburrillSFUtray4,1.1,12,D
,2012-10-17,2011-02-17,AO,,295,35,submitted to Uvic as adrianburrillSFUtray4,AO,381,CEPURO056_A,adrianburrillSFUtray4,0.9,2,E
,2012-10-17,2011-02-17,AO,,296,35,submitted to Uvic as adrianburrillSFUtray4,AO,382,CEPURO057_A,adrianburrillSFUtray4,1,3,E
,2012-10-17,2011-02-17,AO,,297,35,submitted to Uvic as adrianburrillSFUtray4,AO,383,CEPURO058_A,adrianburrillSFUtray4,0.9,4,E
,2012-10-17,2011-02-17,AO,,298,35,submitted to Uvic as adrianburrillSFUtray4,AO,384,CEPURO059_A,adrianburrillSFUtray4,1,5,E
,2012-10-17,2011-11-17,,,299,17,,,385,CEPURO060_A,RT_KI_DAVIS_01,1.1,11,C
,2012-10-17,2011-11-17,,,300,17,,,387,CEPURO061_A,RT_KI_DAVIS_01,1.1,5,C
,2012-10-17,2011-11-17,,,301,17,,,389,CEPURO062_A,RT_KI_DAVIS_01,0.9,12,C
,2012-10-17,2011-02-17,AO,,302,35,submitted to Uvic as adrianburrillSFUtray4,AO,391,CEPURO063_A,adrianburrillSFUtray4,1.1,6,E
,2012-10-17,2011-02-15,AO,,470,5,NA,AS,392,CH.VAND001_A,5,0.9,11,G
,2012-10-17,2011-02-15,AO,,954,5,NA,AS,393,CTESTR001_A,5,0.9,7,G
,2012-10-17,2011-02-24,AS,,340,35,submitted to Uvic as adrianburrillSFUtray4,AO,394,EPIHEX001_A,adrianburrillSFUtray4,1,7,E
,2012-10-17,2011-02-24,AS,,242,35,submitted to Uvic as adrianburrillSFUtray4,AO,395,EPIHEX002_A,adrianburrillSFUtray4,1.1,8,E
,2012-10-17,2011-02-24,AS,,349,35,submitted to Uvic as adrianburrillSFUtray4,AO,396,EPIHEX003_A,adrianburrillSFUtray4,1,9,E
,2012-10-17,2011-02-24,AS,,350,35,submitted to Uvic as adrianburrillSFUtray4,AO,397,EPIHEX004_A,adrianburrillSFUtray4,1.1,10,E
,2012-10-17,2011-02-24,AS,,351,35,submitted to Uvic as adrianburrillSFUtray4,AO,398,EPIHEX005_A,adrianburrillSFUtray4,1.1,11,E
,2012-10-17,2011-02-24,AS,,352,35,submitted to Uvic as adrianburrillSFUtray4,AO,399,EPIHEX006_A,adrianburrillSFUtray4,1.1,12,E
,2012-10-17,2011-02-24,AS,,353,35,submitted to Uvic as adrianburrillSFUtray4,AO,400,EPIHEX007_A,adrianburrillSFUtray4,1,5,G
,2012-10-17,2011-02-24,AS,,354,35,submitted to Uvic as adrianburrillSFUtray4,AO,401,EPIHEX008_A,adrianburrillSFUtray4,1.1,6,G
,2012-10-17,2011-02-24,AS,,355,35,submitted to Uvic as adrianburrillSFUtray4,AO,402,EPIHEX009_A,adrianburrillSFUtray4,1,7,G
,2012-10-17,2011-02-24,AS,,356,35,submitted to Uvic as adrianburrillSFUtray4,AO,403,EPIHEX010_A,adrianburrillSFUtray4,1,8,G
,2012-10-17,2011-02-24,AS,,357,35,submitted to Uvic as adrianburrillSFUtray4,AO,404,EPIHEX011_A,adrianburrillSFUtray4,1.1,9,G
,2012-10-17,2011-02-15,AO,,368,5,NA,AS,405,EPIMEL001_A,5,0.9,10,G
,2012-10-17,2011-02-24,AS,,358,35,submitted to Uvic as adrianburrillSFUtray4,AO,406,EPISPI001_A,adrianburrillSFUtray4,0.9,7,E
,2012-10-17,2011-02-24,AS,,359,35,submitted to Uvic as adrianburrillSFUtray4,AO,407,EPISPI002_A,adrianburrillSFUtray4,1.1,8,E
,2012-10-17,2011-02-24,AS,,363,35,submitted to Uvic as adrianburrillSFUtray4,AO,408,EPISPI003_A,adrianburrillSFUtray4,0.9,9,E
,2012-10-17,2011-02-24,AS,,364,35,submitted to Uvic as adrianburrillSFUtray4,AO,409,EPISPI004_A,adrianburrillSFUtray4,1,10,E
,2012-10-17,2011-02-24,AS,,365,35,submitted to Uvic as adrianburrillSFUtray4,AO,410,EPISPI005_A,adrianburrillSFUtray4,0.9,11,E
,2012-10-17,2011-02-24,AS,,366,35,submitted to Uvic as adrianburrillSFUtray4,AO,411,EPISPI006_A,adrianburrillSFUtray4,1.1,12,E
,2012-10-17,2011-02-24,AS,,367,35,submitted to Uvic as adrianburrillSFUtray4,AO,412,EPISPI007_A,adrianburrillSFUtray4,1,2,F
,2012-10-17,2011-02-24,AS,,342,35,submitted to Uvic as adrianburrillSFUtray4,AO,413,EPITAU001_A,adrianburrillSFUtray4,1.1,3,F
,2012-10-17,2011-02-24,AS,,343,35,submitted to Uvic as adrianburrillSFUtray4,AO,414,EPITAU002_A,adrianburrillSFUtray4,0.9,4,F
,2012-10-17,2011-02-24,AS,,938,35,submitted to Uvic as adrianburrillSFUtray4,AO,415,EPITAU003_2A,adrianburrillSFUtray4,1,5,F
,2012-10-17,2011-02-24,AS,,345,35,submitted to Uvic as adrianburrillSFUtray4,AO,416,EPITAU004_2A,adrianburrillSFUtray4,1,6,F
,2012-10-17,2011-02-24,AS,,346,35,submitted to Uvic as adrianburrillSFUtray4,AO,417,EPITAU005_A,adrianburrillSFUtray4,1.1,7,F
,2012-10-17,2011-02-24,AS,,347,35,submitted to Uvic as adrianburrillSFUtray4,AO,418,EPITAU006_A,adrianburrillSFUtray4,1.1,8,F
,2012-10-17,2011-02-24,AS,,348,35,submitted to Uvic as adrianburrillSFUtray4,AO,419,EPITAU007_A,adrianburrillSFUtray4,1.1,9,F
,2012-10-17,,AO,,963,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,,420,KIF11_009_1,RT_KI_02,1.1,6,B
,2012-10-17,,AO,,964,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,,421,KIF11_010_1,RT_KI_02,0.8,7,B
,2012-10-17,,AO,,965,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,,422,KIF11_011_1,RT_KI_02,0.8,8,B
,2012-10-17,,AO,,966,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,,423,KIF11_012_1,RT_KI_02,1,9,B
,2012-10-17,,AO,,967,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,,424,KIF11_013_1,RT_KI_02,0.9,10,B
,2012-10-17,2011-12-21,AO,,1001,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,AO,425,KIF11_047_1,RT_KI_02,1,4,E
,2012-10-17,2011-12-21,AO,,1003,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,AO,426,KIF11_049_1,RT_KI_02,1,5,E
,2012-10-17,2011-12-21,AO,,1009,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,AO,427,KIF11_055_1,RT_KI_02,0.9,6,E
,2012-10-17,2011-12-14,AO,,1017,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,AO,428,KIF11_063_1,RT_KI_02,1.1,5,D
,2012-10-17,2011-12-21,AO,,1019,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,AO,429,KIF11_065_1,RT_KI_02,1.1,7,E
,2012-10-17,2011-12-21,AO,,1020,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,AO,430,KIF11_066_1,RT_KI_02,1,8,E
,2012-10-17,2011-12-21,AO,,1022,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,AO,431,KIF11_068_1,RT_KI_02,0.9,9,E
,2012-10-17,2011-12-14,AO,,1025,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,AO,432,KIF11_071_1,RT_KI_02,1,6,D
,2012-10-17,2011-12-21,AO,,1026,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,AO,433,KIF11_072_1,RT_KI_02,1,10,E
,2012-10-17,2011-12-21,,,1054,15,,AO,434,KIF11_100_1,RT_KI_02,1.1,11,E
,2012-10-17,2011-12-21,AO,,1055,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,AO,435,KIF11_101_1,RT_KI_02,1.1,12,E
,2012-10-17,2011-12-21,AO,,1058,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,AO,436,KIF11_104_1,RT_KI_02,0.9,1,F
,2012-10-17,2011-12-21,AO,,1059,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,AO,437,KIF11_105_1,RT_KI_02,1.1,2,F
,2012-10-17,2011-12-21,AO,,1063,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,AO,438,KIF11_106_1,RT_KI_02,1,3,F
,2012-10-17,2011-12-21,AO,,1074,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,AO,439,KIF11_107_1,RT_KI_02,1.1,4,F
,2012-10-17,2011-12-21,AO,,1085,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,AO,440,KIF11_108_1,RT_KI_02,1.1,5,F
,2012-10-17,2011-12-21,AO,,1095,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,AO,441,KIF11_109_1,RT_KI_02,1,6,F
,2012-10-17,2011-12-21,AO,,1096,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,AO,442,KIF11_110_1,RT_KI_02,1.1,7,F
,2012-10-17,,AO,,1099,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,,443,KIF11_113_1,RT_KI_02,1.6,11,B
,2012-10-17,,AO,,1100,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,,444,KIF11_114_1,RT_KI_02,0.8,12,B
,2012-10-17,,AO,,1102,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,,445,KIF11_116_1,RT_KI_02,0.8,1,C
,2012-10-17,2011-12-21,AO,,1103,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,AO,446,KIF11_117_1,RT_KI_02,0.9,8,F
,2012-10-17,,AO,,1104,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,,447,KIF11_118_1,RT_KI_02,1,3,C
